idx,note,channel,velocity,pretty_start,pretty_end,mido_start,mido_end,diff_start,diff_end
968,60,0,95,98.500000,98.750000,139.058754,139.411695,-40.558754,-40.661695
969,72,0,127,98.500000,98.750000,139.058754,139.411695,-40.558754,-40.661695
970,62,0,95,98.750000,98.875000,139.411695,139.588166,-40.661695,-40.713166
971,74,0,127,98.750000,98.875000,139.411695,139.588166,-40.661695,-40.713166
972,64,0,95,98.875000,99.000000,139.588166,139.764636,-40.713166,-40.764636
973,72,0,127,98.875000,99.000000,139.588166,139.764636,-40.713166,-40.764636
974,72,0,127,99.000000,99.250000,139.764636,140.117577,-40.764636,-40.867577
975,64,0,95,99.000000,99.500000,139.764636,140.470518,-40.764636,-40.970518
976,60,0,95,99.000000,99.750000,139.764636,140.823459,-40.764636,-41.073459
977,74,0,127,99.250000,99.500000,140.117577,140.470518,-40.867577,-40.970518
978,60,0,95,99.500000,99.750000,140.470518,141.176400,-40.970518,-41.426400
979,79,0,127,99.750000,99.875000,140.823459,140.999930,-41.073459,-41.124930
980,67,0,95,99.750000,100.000000,140.823459,141.176400,-41.073459,-41.176400
981,72,0,127,100.000000,100.250000,141.176400,141.529341,-41.176400,-41.279341
982,57,0,95,100.000000,101.000000,141.176400,142.588164,-41.176400,-41.588164
983,60,0,95,100.250000,100.500000,141.529341,141.882282,-41.279341,-41.382282
984,74,0,127,100.250000,100.500000,141.529341,141.882282,-41.279341,-41.382282
985,60,0,95,100.500000,100.750000,141.882282,142.235223,-41.382282,-41.485223
986,74,0,127,100.500000,100.750000,141.882282,142.235223,-41.382282,-41.485223
987,62,0,95,100.750000,100.875000,142.235223,142.411694,-41.485223,-41.536694
988,72,0,127,100.750000,100.875000,142.235223,142.411694,-41.485223,-41.536694
989,67,0,95,100.875000,101.000000,142.411694,142.588164,-41.536694,-41.588164
990,83,0,127,100.875000,101.000000,142.411694,142.588164,-41.536694,-41.588164
991,62,0,95,101.000000,101.250000,142.588164,142.941105,-41.588164,-41.691105
992,53,0,95,101.000000,102.000000,142.588164,143.999928,-41.588164,-41.999928
993,60,0,95,101.250000,101.500000,142.941105,143.294046,-41.691105,-41.794046
994,60,0,95,101.500000,102.000000,143.294046,143.999928,-41.794046,-41.999928
995,83,0,127,101.625000,101.750000,143.470517,143.646987,-41.845517,-41.896987
996,79,0,127,101.750000,101.875000,143.646987,143.823457,-41.896987,-41.948457
997,74,0,127,101.875000,102.000000,143.823457,143.999928,-41.948457,-41.999928
998,74,0,127,102.000000,102.250000,143.999928,144.352869,-41.999928,-42.102869
999,55,0,95,102.000000,103.000000,143.999928,145.411692,-41.999928,-42.411692
1000,60,0,95,102.250000,102.500000,144.352869,144.705810,-42.102869,-42.205810
1001,76,0,127,102.250000,102.500000,144.352869,144.705810,-42.102869,-42.205810
1002,60,0,95,102.500000,102.750000,144.705810,145.058751,-42.205810,-42.308751
1003,74,0,127,102.500000,102.750000,144.705810,145.058751,-42.205810,-42.308751
1004,74,0,127,102.750000,102.875000,145.058751,145.235221,-42.308751,-42.360221
1005,62,0,95,102.750000,103.000000,145.058751,145.411692,-42.308751,-42.411692
1006,72,0,127,102.875000,103.000000,145.235221,145.411692,-42.360221,-42.411692
1007,72,0,127,103.000000,103.125000,145.411692,145.588163,-42.411692,-42.463163
1008,60,0,95,103.000000,103.500000,145.411692,146.117574,-42.411692,-42.617574
1009,48,0,95,103.000000,104.000000,145.411692,146.823456,-42.411692,-42.823456
1010,55,0,95,103.000000,104.000000,145.411692,146.823456,-42.411692,-42.823456
1011,79,0,127,103.125000,103.250000,145.588163,145.764633,-42.463163,-42.514633
1012,60,0,95,103.500000,103.750000,146.117574,146.470515,-42.617574,-42.720515
1013,67,0,95,103.750000,104.000000,146.470515,146.823456,-42.720515,-42.823456
1014,72,0,127,103.750000,104.000000,146.470515,146.823456,-42.720515,-42.823456
1015,69,0,127,104.000000,104.250000,146.823456,147.176397,-42.823456,-42.926397
1016,81,0,127,104.000000,104.250000,146.823456,147.176397,-42.823456,-42.926397
1017,57,0,95,104.000000,105.000000,146.823456,148.235220,-42.823456,-43.235220
1018,60,0,95,104.250000,104.500000,147.176397,147.529338,-42.926397,-43.029338
1019,79,0,127,104.250000,104.500000,147.176397,147.529338,-42.926397,-43.029338
1020,60,0,95,104.500000,104.750000,147.529338,147.882279,-43.029338,-43.132279
1021,79,0,127,104.500000,104.750000,147.529338,147.882279,-43.029338,-43.132279
1022,62,0,95,104.750000,104.875000,147.882279,148.058750,-43.132279,-43.183750
1023,74,0,127,104.750000,104.875000,147.882279,148.058750,-43.132279,-43.183750
1024,67,0,95,104.875000,105.000000,148.058750,148.235220,-43.183750,-43.235220
1025,72,0,127,104.875000,105.000000,148.058750,148.235220,-43.183750,-43.235220
1026,62,0,95,105.000000,105.250000,148.235220,148.588161,-43.235220,-43.338161
1027,67,0,127,105.000000,105.250000,148.235220,148.588161,-43.235220,-43.338161
1028,79,0,127,105.000000,105.250000,148.235220,148.588161,-43.235220,-43.338161
1029,53,0,95,105.000000,106.000000,148.235220,149.646984,-43.235220,-43.646984
1030,60,0,95,105.250000,105.500000,148.588161,148.941102,-43.338161,-43.441102
1031,79,0,127,105.250000,105.500000,148.588161,148.941102,-43.338161,-43.441102
1032,79,0,127,105.500000,105.750000,148.941102,149.294043,-43.441102,-43.544043
1033,60,0,95,105.500000,106.000000,148.941102,149.646984,-43.441102,-43.646984
1034,79,0,127,105.750000,105.875000,149.294043,149.470514,-43.544043,-43.595514
1035,76,0,127,105.875000,106.000000,149.470514,149.646984,-43.595514,-43.646984
1036,74,0,127,106.000000,106.125000,149.646984,149.823454,-43.646984,-43.698454
1037,55,0,95,106.000000,107.000000,149.646984,151.058748,-43.646984,-44.058748
1038,79,0,127,106.125000,106.250000,149.823454,149.999925,-43.698454,-43.749925
1039,60,0,95,106.250000,106.500000,149.999925,150.352866,-43.749925,-43.852866
1040,60,0,95,106.500000,106.750000,150.352866,150.705807,-43.852866,-43.955807
1041,79,0,127,106.625000,106.750000,150.529336,150.705807,-43.904336,-43.955807
1042,62,0,95,106.750000,106.875000,150.705807,150.882277,-43.955807,-44.007277
1043,64,0,95,106.875000,107.000000,150.882277,151.058748,-44.007277,-44.058748
1044,64,0,95,107.000000,107.500000,151.058748,151.764630,-44.058748,-44.264630
1045,60,0,95,107.000000,107.750000,151.058748,152.117571,-44.058748,-44.367571
1046,79,0,127,107.125000,107.250000,151.235219,151.411689,-44.110219,-44.161689
1047,60,0,95,107.500000,107.750000,151.764630,152.470512,-44.264630,-44.720512
1048,79,0,127,107.750000,107.875000,152.117571,152.294041,-44.367571,-44.419041
1049,67,0,95,107.750000,108.000000,152.117571,152.470512,-44.367571,-44.470512
1050,74,0,127,108.000000,108.125000,152.470512,152.646983,-44.470512,-44.521983
1051,57,0,95,108.000000,109.000000,152.470512,153.882276,-44.470512,-44.882276
1052,79,0,127,108.125000,108.250000,152.646983,152.823453,-44.521983,-44.573453
1053,60,0,95,108.250000,108.500000,152.823453,153.176394,-44.573453,-44.676394
1054,79,0,127,108.375000,108.500000,152.999923,153.176394,-44.624923,-44.676394
1055,60,0,95,108.500000,108.750000,153.176394,153.529335,-44.676394,-44.779335
1056,79,0,127,108.625000,108.750000,153.352865,153.529335,-44.727865,-44.779335
1057,62,0,95,108.750000,108.875000,153.529335,153.705805,-44.779335,-44.830805
1058,67,0,95,108.875000,109.000000,153.705805,153.882276,-44.830805,-44.882276
1059,79,0,127,108.875000,109.000000,153.705805,153.882276,-44.830805,-44.882276
1060,62,0,95,109.000000,109.250000,153.882276,154.235217,-44.882276,-44.985217
1061,53,0,95,109.000000,110.000000,153.882276,155.294040,-44.882276,-45.294040
1062,79,0,127,109.250000,109.375000,154.235217,154.411687,-44.985217,-45.036687
1063,60,0,95,109.250000,109.500000,154.235217,154.588158,-44.985217,-45.088158
1064,74,0,127,109.375000,109.500000,154.411687,154.588158,-45.036687,-45.088158
1065,72,0,127,109.500000,109.625000,154.588158,154.764628,-45.088158,-45.139628
1066,60,0,95,109.500000,110.000000,154.588158,155.294040,-45.088158,-45.294040
1067,77,0,127,109.625000,109.750000,154.764628,154.941099,-45.139628,-45.191099
1068,79,0,127,109.750000,109.875000,154.941099,155.117570,-45.191099,-45.242570
1069,74,0,127,110.000000,110.250000,155.294040,155.646981,-45.294040,-45.396981
1070,55,0,95,110.000000,111.000000,155.294040,156.705804,-45.294040,-45.705804
1071,60,0,95,110.250000,110.500000,155.646981,155.999922,-45.396981,-45.499922
1072,72,0,127,110.250000,110.500000,155.646981,155.999922,-45.396981,-45.499922
1073,60,0,95,110.500000,110.750000,155.999922,156.352863,-45.499922,-45.602863
1074,72,0,127,110.500000,110.750000,155.999922,156.352863,-45.499922,-45.602863
1075,62,0,95,110.750000,111.000000,156.352863,156.705804,-45.602863,-45.705804
1076,74,0,127,110.750000,111.000000,156.352863,156.705804,-45.602863,-45.705804
1077,60,0,95,111.000000,111.500000,156.705804,157.411686,-45.705804,-45.911686
1078,48,0,95,111.000000,112.000000,156.705804,158.117568,-45.705804,-46.117568
1079,55,0,95,111.000000,112.000000,156.705804,158.117568,-45.705804,-46.117568
1080,79,0,127,111.125000,111.250000,156.882274,157.058745,-45.757274,-45.808745
1081,62,0,95,111.500000,111.750000,157.411686,157.764627,-45.911686,-46.014627
1082,83,0,127,111.625000,111.750000,157.588156,157.764627,-45.963156,-46.014627
1083,79,0,127,111.750000,111.875000,157.764627,157.941098,-46.014627,-46.066098
1084,60,0,95,111.750000,112.000000,157.764627,158.117568,-46.014627,-46.117568
1085,74,0,127,111.875000,112.000000,157.941098,158.117568,-46.066098,-46.117568
1086,72,0,127,112.000000,112.125000,158.117568,158.294038,-46.117568,-46.169038
1087,67,0,95,112.000000,112.250000,158.117568,158.470509,-46.117568,-46.220509
1088,60,0,95,112.000000,112.500000,158.117568,158.823450,-46.117568,-46.323450
1089,55,0,95,112.000000,113.000000,158.117568,159.529332,-46.117568,-46.529332
1090,67,0,127,112.125000,112.250000,158.294038,158.470509,-46.169038,-46.220509
1091,76,0,127,112.250000,112.375000,158.470509,158.646979,-46.220509,-46.271979
1092,60,0,95,112.250000,112.500000,158.470509,159.176391,-46.220509,-46.676391
1093,79,0,127,112.375000,112.500000,158.646979,158.823450,-46.271979,-46.323450
1094,74,0,127,112.500000,112.625000,158.823450,158.999921,-46.323450,-46.374921
1095,60,0,95,112.500000,112.750000,158.823450,159.352861,-46.323450,-46.602861
1096,72,0,127,112.625000,112.750000,158.999921,159.176391,-46.374921,-46.426391
1097,60,0,95,112.750000,112.875000,159.176391,159.352861,-46.426391,-46.477861
1098,67,0,127,112.750000,112.875000,159.176391,159.529332,-46.426391,-46.654332
1099,67,0,95,112.875000,113.000000,159.352861,159.529332,-46.477861,-46.529332
1100,71,0,127,112.875000,113.000000,159.352861,159.529332,-46.477861,-46.529332
1101,72,0,127,113.000000,113.125000,159.529332,159.705803,-46.529332,-46.580803
1102,62,0,95,113.000000,113.250000,159.529332,159.882273,-46.529332,-46.632273
1103,52,0,95,113.000000,114.000000,159.529332,160.941096,-46.529332,-46.941096
1104,55,0,95,113.000000,114.000000,159.529332,160.941096,-46.529332,-46.941096
1105,67,0,127,113.125000,113.250000,159.705803,159.882273,-46.580803,-46.632273
1106,76,0,127,113.250000,113.375000,159.882273,160.058743,-46.632273,-46.683743
1107,60,0,95,113.250000,113.500000,159.882273,160.235214,-46.632273,-46.735214
1108,79,0,127,113.375000,113.500000,160.058743,160.235214,-46.683743,-46.735214
1109,74,0,127,113.500000,113.625000,160.235214,160.411685,-46.735214,-46.786685
1110,60,0,95,113.500000,114.000000,160.235214,160.941096,-46.735214,-46.941096
1111,67,0,127,113.625000,113.750000,160.411685,160.588155,-46.786685,-46.838155
1112,71,0,127,113.750000,113.875000,160.588155,160.764625,-46.838155,-46.889625
1113,72,0,127,113.875000,114.000000,160.764625,160.941096,-46.889625,-46.941096
1114,79,0,127,114.000000,114.125000,160.941096,161.117567,-46.941096,-46.992567
1115,62,0,95,114.000000,114.250000,160.941096,161.294037,-46.941096,-47.044037
1116,55,0,95,114.000000,115.000000,160.941096,162.352860,-46.941096,-47.352860
1117,67,0,127,114.125000,114.250000,161.117567,161.294037,-46.992567,-47.044037
1118,60,0,95,114.250000,114.375000,161.294037,161.470507,-47.044037,-47.095507
1119,76,0,127,114.250000,114.375000,161.294037,161.470507,-47.044037,-47.095507
1120,60,0,95,114.375000,114.500000,161.470507,161.646978,-47.095507,-47.146978
1121,79,0,127,114.375000,114.500000,161.470507,161.646978,-47.095507,-47.146978
1122,74,0,127,114.500000,114.625000,161.646978,161.823449,-47.146978,-47.198449
1123,60,0,95,114.500000,114.750000,161.646978,161.999919,-47.146978,-47.249919
1124,72,0,127,114.625000,114.750000,161.823449,161.999919,-47.198449,-47.249919
1125,67,0,95,114.750000,114.875000,161.999919,162.176389,-47.249919,-47.301389
1126,67,0,127,114.750000,114.875000,161.999919,162.352860,-47.249919,-47.477860
1127,72,0,127,114.875000,115.000000,162.176389,162.352860,-47.301389,-47.352860
1128,76,0,127,115.000000,115.125000,162.352860,162.529330,-47.352860,-47.404330
1129,64,0,95,115.000000,115.500000,162.352860,163.058742,-47.352860,-47.558742
1130,60,0,95,115.000000,115.750000,162.352860,163.411683,-47.352860,-47.661683
1131,67,0,127,115.125000,115.250000,162.529330,162.705801,-47.404330,-47.455801
1132,72,0,127,115.250000,115.375000,162.705801,162.882272,-47.455801,-47.507272
1133,76,0,127,115.375000,115.500000,162.882272,163.058742,-47.507272,-47.558742
1134,74,0,127,115.500000,115.625000,163.058742,163.235212,-47.558742,-47.610212
1135,60,0,95,115.500000,115.750000,163.058742,163.764624,-47.558742,-48.014624
1136,67,0,127,115.625000,115.750000,163.235212,163.411683,-47.610212,-47.661683
1137,72,0,127,115.750000,115.875000,163.411683,163.588154,-47.661683,-47.713154
1138,67,0,95,115.750000,116.000000,163.411683,163.764624,-47.661683,-47.764624
1139,74,0,127,115.875000,116.000000,163.588154,163.764624,-47.713154,-47.764624
1140,72,0,127,116.000000,116.125000,163.764624,163.941094,-47.764624,-47.816094
1141,67,0,95,116.000000,116.250000,163.764624,164.117565,-47.764624,-47.867565
1142,60,0,95,116.000000,116.500000,163.764624,164.470506,-47.764624,-47.970506
1143,55,0,95,116.000000,117.000000,163.764624,165.176388,-47.764624,-48.176388
1144,67,0,127,116.125000,116.250000,163.941094,164.117565,-47.816094,-47.867565
1145,74,0,127,116.250000,116.375000,164.117565,164.294036,-47.867565,-47.919036
1146,60,0,95,116.250000,116.500000,164.117565,164.823447,-47.867565,-48.323447
1147,67,0,127,116.375000,116.500000,164.294036,164.470506,-47.919036,-47.970506
1148,74,0,127,116.500000,116.625000,164.470506,164.646976,-47.970506,-48.021976
1149,60,0,95,116.500000,116.750000,164.470506,164.999918,-47.970506,-48.249918
1150,67,0,127,116.625000,116.750000,164.646976,164.823447,-48.021976,-48.073447
1151,60,0,95,116.750000,116.875000,164.823447,164.999918,-48.073447,-48.124918
1152,72,0,127,116.750000,116.875000,164.823447,165.176388,-48.073447,-48.301388
1153,67,0,95,116.875000,117.000000,164.999918,165.176388,-48.124918,-48.176388
1154,71,0,127,116.875000,117.000000,164.999918,165.176388,-48.124918,-48.176388
1155,72,0,127,117.000000,117.125000,165.176388,165.352858,-48.176388,-48.227858
1156,62,0,95,117.000000,117.250000,165.176388,165.529329,-48.176388,-48.279329
1157,50,0,95,117.000000,118.000000,165.176388,166.588152,-48.176388,-48.588152
1158,55,0,95,117.000000,118.000000,165.176388,166.588152,-48.176388,-48.588152
1159,83,0,127,117.125000,117.250000,165.352858,165.529329,-48.227858,-48.279329
1160,79,0,127,117.250000,117.375000,165.529329,165.705800,-48.279329,-48.330800
1161,60,0,95,117.250000,117.500000,165.529329,165.882270,-48.279329,-48.382270
1162,74,0,127,117.375000,117.500000,165.705800,165.882270,-48.330800,-48.382270
1163,72,0,127,117.500000,117.625000,165.882270,166.058740,-48.382270,-48.433740
1164,60,0,95,117.500000,118.000000,165.882270,166.588152,-48.382270,-48.588152
1165,71,0,127,117.625000,117.750000,166.058740,166.235211,-48.433740,-48.485211
1166,67,0,127,117.750000,117.875000,166.235211,166.411681,-48.485211,-48.536681
1167,64,0,127,117.875000,118.000000,166.411681,166.588152,-48.536681,-48.588152
1168,62,0,127,118.000000,118.250000,166.588152,166.941093,-48.588152,-48.691093
1169,48,0,95,118.125000,118.250000,166.764623,166.941093,-48.639623,-48.691093
1170,50,0,95,118.250000,118.375000,166.941093,167.117563,-48.691093,-48.742563
1171,60,0,127,118.250000,118.375000,166.941093,167.117563,-48.691093,-48.742563
1172,52,0,95,118.375000,118.500000,167.117563,167.294034,-48.742563,-48.794034
1173,60,0,127,118.375000,118.500000,167.117563,167.294034,-48.742563,-48.794034
1174,50,0,95,118.500000,118.625000,167.294034,167.470505,-48.794034,-48.845505
1175,60,0,127,118.500000,118.750000,167.294034,167.646975,-48.794034,-48.896975
1176,48,0,95,118.625000,118.750000,167.470505,167.646975,-48.845505,-48.896975
1177,62,0,127,118.750000,119.000000,167.646975,167.999916,-48.896975,-48.999916
1178,48,0,95,118.875000,119.000000,167.823445,167.999916,-48.948445,-48.999916
1179,52,0,127,119.000000,119.500000,167.999916,168.705798,-48.999916,-49.205798
1180,55,0,127,119.000000,119.500000,167.999916,168.705798,-48.999916,-49.205798
1181,60,0,127,119.000000,119.500000,167.999916,168.705798,-48.999916,-49.205798
1182,48,0,95,119.000000,120.000000,167.999916,169.411680,-48.999916,-49.411680
1183,74,0,127,119.500000,119.750000,168.705798,169.058739,-49.205798,-49.308739
1184,48,0,95,119.750000,120.000000,169.058739,169.411680,-49.308739,-49.411680
1185,72,0,127,119.750000,120.000000,169.058739,169.411680,-49.308739,-49.411680
1186,79,0,127,120.000000,120.250000,169.411680,169.764621,-49.411680,-49.514621
1187,72,0,127,120.000000,120.500000,169.411680,170.117562,-49.411680,-49.617562
1188,67,0,127,120.000000,121.000000,169.411680,170.823444,-49.411680,-49.823444
1189,48,0,95,120.250000,120.375000,169.764621,169.941091,-49.514621,-49.566091
1190,72,0,127,120.250000,120.500000,169.764621,170.470503,-49.514621,-49.970503
1191,55,0,95,120.375000,120.625000,169.941091,170.294032,-49.566091,-49.669032
1192,60,0,95,120.375000,120.625000,169.941091,170.294032,-49.566091,-49.669032
1193,72,0,127,120.500000,120.750000,170.117562,170.646974,-49.617562,-49.896974
1194,72,0,127,120.750000,120.875000,170.470503,170.823444,-49.720503,-49.948444
1195,48,0,95,120.750000,121.000000,170.470503,170.823444,-49.720503,-49.823444
1196,79,0,127,120.875000,121.000000,170.646974,170.823444,-49.771974,-49.823444
1197,74,0,127,121.000000,121.250000,170.823444,171.176385,-49.823444,-49.926385
1198,62,0,127,121.000000,122.000000,170.823444,172.235208,-49.823444,-50.235208
1199,67,0,127,121.000000,122.000000,170.823444,172.235208,-49.823444,-50.235208
1200,55,0,95,121.250000,121.500000,171.176385,171.529326,-49.926385,-50.029326
1201,60,0,95,121.250000,121.500000,171.176385,171.529326,-49.926385,-50.029326
1202,72,0,127,121.250000,121.500000,171.176385,171.529326,-49.926385,-50.029326
1203,48,0,95,121.500000,121.750000,171.529326,171.882267,-50.029326,-50.132267
1204,67,0,127,121.500000,122.000000,171.529326,172.235208,-50.029326,-50.235208
1205,72,0,127,121.500000,122.000000,171.529326,172.235208,-50.029326,-50.235208
1206,50,0,95,121.750000,122.000000,171.882267,172.235208,-50.132267,-50.235208
1207,74,0,127,122.000000,122.250000,172.235208,172.588149,-50.235208,-50.338149
1208,62,0,127,122.000000,123.000000,172.235208,173.646972,-50.235208,-50.646972
1209,67,0,127,122.000000,123.000000,172.235208,173.646972,-50.235208,-50.646972
1210,50,0,95,122.250000,122.375000,172.588149,172.764620,-50.338149,-50.389620
1211,72,0,127,122.250000,122.500000,172.588149,172.941090,-50.338149,-50.441090
1212,55,0,95,122.375000,122.625000,172.764620,173.117560,-50.389620,-50.492560
1213,60,0,95,122.375000,122.625000,172.764620,173.117560,-50.389620,-50.492560
1214,72,0,127,122.500000,122.750000,172.941090,173.294031,-50.441090,-50.544031
1215,50,0,95,122.750000,123.000000,173.294031,173.646972,-50.544031,-50.646972
1216,79,0,127,122.750000,123.000000,173.294031,173.646972,-50.544031,-50.646972
1217,48,0,95,123.000000,123.500000,173.646972,174.352854,-50.646972,-50.852854
1218,76,0,127,123.000000,123.500000,173.646972,174.352854,-50.646972,-50.852854
1219,67,0,127,123.000000,124.000000,173.646972,175.058736,-50.646972,-51.058736
1220,55,0,95,123.250000,123.500000,173.999913,174.352854,-50.749913,-50.852854
1221,60,0,95,123.250000,123.500000,173.999913,174.352854,-50.749913,-50.852854
1222,60,0,127,123.500000,123.750000,174.352854,174.705795,-50.852854,-50.955795
1223,72,0,127,123.500000,123.750000,174.352854,174.705795,-50.852854,-50.955795
1224,55,0,95,123.750000,124.000000,174.705795,175.058736,-50.955795,-51.058736
1225,59,0,95,123.750000,124.000000,174.705795,175.058736,-50.955795,-51.058736
1226,67,0,127,123.750000,124.000000,174.705795,175.058736,-50.955795,-51.058736
1227,79,0,127,123.750000,124.000000,174.705795,175.058736,-50.955795,-51.058736
1228,67,0,127,124.000000,124.250000,175.058736,175.411677,-51.058736,-51.161677
1229,76,0,127,124.000000,124.250000,175.058736,175.411677,-51.058736,-51.161677
1230,79,0,127,124.000000,124.250000,175.058736,175.411677,-51.058736,-51.161677
1231,48,0,95,124.250000,124.375000,175.411677,175.588147,-51.161677,-51.213147
1232,72,0,127,124.250000,124.500000,175.411677,175.764618,-51.161677,-51.264618
1233,55,0,95,124.375000,124.625000,175.588147,175.941089,-51.213147,-51.316089
1234,60,0,95,124.375000,124.625000,175.588147,175.941089,-51.213147,-51.316089
1235,72,0,127,124.500000,124.750000,175.764618,176.117559,-51.264618,-51.367559
1236,72,0,127,124.750000,124.875000,176.117559,176.294029,-51.367559,-51.419029
1237,48,0,95,124.750000,125.000000,176.117559,176.470500,-51.367559,-51.470500
1238,67,0,127,124.875000,125.000000,176.294029,176.470500,-51.419029,-51.470500
1239,79,0,127,124.875000,125.000000,176.294029,176.470500,-51.419029,-51.470500
1240,67,0,127,125.000000,125.250000,176.470500,176.823441,-51.470500,-51.573441
1241,74,0,127,125.000000,125.250000,176.470500,176.823441,-51.470500,-51.573441
1242,55,0,95,125.250000,125.500000,176.823441,177.176382,-51.573441,-51.676382
1243,60,0,95,125.250000,125.500000,176.823441,177.176382,-51.573441,-51.676382
1244,72,0,127,125.250000,125.500000,176.823441,177.176382,-51.573441,-51.676382
1245,48,0,95,125.500000,125.750000,177.176382,177.529323,-51.676382,-51.779323
1246,64,0,127,125.500000,126.000000,177.176382,177.882264,-51.676382,-51.882264
1247,67,0,127,125.500000,126.000000,177.176382,177.882264,-51.676382,-51.882264
1248,72,0,127,125.500000,126.000000,177.176382,177.882264,-51.676382,-51.882264
1249,50,0,95,125.750000,126.000000,177.529323,177.882264,-51.779323,-51.882264
1250,62,0,127,126.000000,126.250000,177.882264,178.235205,-51.882264,-51.985205
1251,67,0,127,126.000000,126.250000,177.882264,178.235205,-51.882264,-51.985205
1252,74,0,127,126.000000,126.250000,177.882264,178.235205,-51.882264,-51.985205
1253,50,0,95,126.125000,126.250000,178.058735,178.235205,-51.933735,-51.985205
1254,55,0,95,126.250000,126.375000,178.235205,178.411676,-51.985205,-52.036676
1255,72,0,127,126.250000,126.375000,178.235205,178.411676,-51.985205,-52.036676
1256,60,0,95,126.375000,126.500000,178.411676,178.588146,-52.036676,-52.088146
1257,72,0,127,126.375000,126.500000,178.411676,178.588146,-52.036676,-52.088146
1258,55,0,95,126.500000,126.625000,178.588146,178.764616,-52.088146,-52.139616
1259,65,0,127,126.500000,126.750000,178.588146,178.941087,-52.088146,-52.191087
1260,67,0,127,126.500000,126.750000,178.588146,178.941087,-52.088146,-52.191087
1261,72,0,127,126.500000,126.750000,178.588146,178.941087,-52.088146,-52.191087
1262,50,0,95,126.625000,126.750000,178.764616,178.941087,-52.139616,-52.191087
1263,48,0,95,126.750000,126.875000,178.941087,179.117558,-52.191087,-52.242558
1264,62,0,127,126.750000,127.000000,178.941087,179.294028,-52.191087,-52.294028
1265,74,0,127,126.750000,127.000000,178.941087,179.294028,-52.191087,-52.294028
1266,48,0,95,127.000000,128.494792,179.294028,181.404321,-52.294028,-52.909529
1267,60,0,127,127.000000,128.494792,179.294028,181.404321,-52.294028,-52.909529
1268,64,0,127,127.000000,128.494792,179.294028,181.404321,-52.294028,-52.909529
1269,67,0,127,127.000000,128.494792,179.294028,181.404321,-52.294028,-52.909529
1270,72,0,127,127.000000,128.494792,179.294028,181.404321,-52.294028,-52.909529
